log_id,raw_log_text,board_id,test_type,pass_fail
LOG01396,C-0057 3.3v power check: 3.03 V (flagged for rework).,C0057,POWER_RAIL_3V3,FAIL
LOG01397,Unit C-6177: eye height CH2 reading 2.37Vpp.,C6177,SIGNAL_INTEGRITY,FAIL
LOG01398,board d6261 j7 continuity measured 1.04ohm — checks out.,D6261,CONTINUITY,FAIL
LOG01399,"Unit unit C2269: eye height CH3 reading 3.98Vpp, failed.",C2269,SIGNAL_INTEGRITY,FAIL
LOG01400,board d5936 12v power check measured 10.90v.,D5936,POWER_RAIL_12V,FAIL
LOG01401,D 4903 5V rail: 5.25 V.,D4903,POWER_RAIL_5V,FAIL
LOG01402,"checked 3v3 supply on c2112, 3.11v, customer return unit.",C2112,POWER_RAIL_3V3,FAIL
LOG01403,Unit C 3085: 5V rail reading 4.39V.,C3085,POWER_RAIL_5V,FAIL
LOG01404,"Checked continuity on J4 on A6810, 7.71Ohm, retest after rework.",A6810,CONTINUITY,FAIL
LOG01405,Unit unit D3636: VDD_12V rail reading 11.93V (all good).,D3636,POWER_RAIL_12V,PASS
LOG01406,b-6775 resistance check en_line measured 0.00ohm — looks good.,B6775,CONTINUITY,FAIL
LOG01407,"board D8998 - CH3 signal check 2.93Vpp — nominal, after reflow.",D8998,SIGNAL_INTEGRITY,FAIL
LOG01408,"board C7958 - 12V rail 11.89V, passes, second attempt.",C7958,POWER_RAIL_12V,PASS
LOG01409,D-4674 3.3v power check: 3.15 V.,D4674,POWER_RAIL_3V3,FAIL
LOG01410,"board C7187 - VDD_3V3 rail 3.23V, shift B.",C7187,POWER_RAIL_3V3,FAIL
LOG01411,"unit board a3586: 5v power check reading 5.03v, within spec.",A3586,POWER_RAIL_5V,PASS
LOG01412,A 6914 12v power check: 12.41 V.,A6914,POWER_RAIL_12V,PASS
LOG01413,board d6190 thermal reading after burn-in: 30.2 c.,D6190,THERMAL,FAIL
LOG01414,"a1972 - 12v power check 12.00v (all good), customer return unit.",A1972,POWER_RAIL_12V,PASS
LOG01415,board B1004 thermal reading after burn-in measured 61.6C — fails.,B1004,THERMAL,PASS
LOG01416,board D9083 5V rail: 5.10 V.,D9083,POWER_RAIL_5V,PASS
LOG01417,"D 0192 - +5V supply 5.30V (no good), second attempt.",D0192,POWER_RAIL_5V,PASS
LOG01418,unit A6702 5v power check measured 4.98V.,A6702,POWER_RAIL_5V,PASS
LOG01419,board b6190 current draw at idle measured 103.17ma.,B6190,CURRENT_DRAW,PASS
LOG01420,"board C2326 - board temp after 10min soak -0.0C, per ECO-114.",C2326,THERMAL,FAIL
LOG01421,C4273 +5V supply measured 5.13V.,C4273,POWER_RAIL_5V,FAIL
LOG01422,B1798 case temp measured 29.8C.,B1798,THERMAL,FAIL
LOG01423,"Checked 3.3V rail on C6477, 3.17V, after reflow.",C6477,POWER_RAIL_3V3,FAIL
LOG01424,Unit B-9464: resistance check EN_LINE reading 7.59Ohm.,B9464,CONTINUITY,FAIL
LOG01425,unit d-8859: +5v supply reading 4.95v.,D8859,POWER_RAIL_5V,PASS
LOG01426,"Unit A 8200: +12V supply reading 12.03V, passes.",A8200,POWER_RAIL_12V,PASS
LOG01427,"b9282 continuity on j4 measured 7.68ohm, flagged for rework.",B9282,CONTINUITY,FAIL
LOG01428,D-6219 continuity on RESET measured 0.53Ohm.,D6219,CONTINUITY,FAIL
LOG01429,"board A1557 - 3.3v power check 3.10V (out of spec), per ECO-114.",A1557,POWER_RAIL_3V3,FAIL
LOG01430,"Unit C-9831: VDD_12V rail reading 11.83V, good reading.",C9831,POWER_RAIL_12V,PASS
LOG01431,B 0443 current draw at idle measured 91.76mA.,B0443,CURRENT_DRAW,PASS
LOG01432,"checked continuity on reset on board b0018, 6.90ohm (doesn't look right), shift b.",B0018,CONTINUITY,FAIL
LOG01433,D 1542 +12V supply: 11.86 V — passes.,D1542,POWER_RAIL_12V,PASS
LOG01434,"Checked +3.3V rail on D1088, 3.32V (looks good), retest after rework.",D1088,POWER_RAIL_3V3,PASS
LOG01435,B 1620 board temp after 10min soak measured 29.1C.,B1620,THERMAL,FAIL
LOG01436,board A1685 VDD_12V rail: 11.87 V.,A1685,POWER_RAIL_12V,PASS
LOG01437,"Checked VDD_5V rail on D 2546, 4.85V (passes), after reflow.",D2546,POWER_RAIL_5V,PASS
LOG01438,"Checked VDD_12V rail on D 3840, 12.84V (no good), shift B.",D3840,POWER_RAIL_12V,FAIL
LOG01439,B7240 quiescent current measured 156.96mA.,B7240,CURRENT_DRAW,FAIL
LOG01440,"D-7207 - +3.3V rail 3.14V, per ECO-114.",D7207,POWER_RAIL_3V3,FAIL
LOG01441,B-4209 VDD_5V rail: 4.98 V (nominal).,B4209,POWER_RAIL_5V,PASS
LOG01442,Unit B 5763: +12V supply reading 11.59V (passes).,B5763,POWER_RAIL_12V,FAIL
LOG01443,unit c9161 vdd_12v rail: 11.71 v (nominal).,C9161,POWER_RAIL_12V,PASS
LOG01444,"B 4892 - 12v power check 11.40V — all good, customer return unit.",B4892,POWER_RAIL_12V,FAIL
LOG01445,unit D6369 +3.3V rail measured 2.95V.,D6369,POWER_RAIL_3V3,FAIL
LOG01446,unit A5649 3.3v power check: 3.69 V (no good).,A5649,POWER_RAIL_3V3,FAIL
LOG01447,B-7237 12V rail measured 11.45V — nominal.,B7237,POWER_RAIL_12V,PASS
LOG01448,"unit D5109 - cont check J7 2.11Ohm — OK, customer return unit.",D5109,CONTINUITY,PASS
LOG01449,board B9361 - idle current draw 104.30mA.,B9361,CURRENT_DRAW,PASS
LOG01450,"Unit board D3302: 3v3 supply reading 3.08V, bad reading.",D3302,POWER_RAIL_3V3,PASS
LOG01451,D3171 signal amplitude CH4: 3.23 Vpp.,D3171,SIGNAL_INTEGRITY,PASS
LOG01452,D6466 5V rail measured 4.93V (within spec).,D6466,POWER_RAIL_5V,PASS
LOG01453,"board c3385 5v rail measured 4.90v, nominal.",C3385,POWER_RAIL_5V,FAIL
LOG01454,"Unit A3158: 5v power check reading 5.19V, checks out.",A3158,POWER_RAIL_5V,FAIL
LOG01455,unit B8814 12V rail: 12.23 V (nominal).,B8814,POWER_RAIL_12V,FAIL
LOG01456,Unit C3113: standby current reading 128.78mA (good reading).,C3113,CURRENT_DRAW,FAIL
LOG01457,a 4024 vdd_3v3 rail measured 3.34v — checks out.,A4024,POWER_RAIL_3V3,PASS
LOG01458,"Checked standby current on A-5960, 12.48mA — doesn't look right, shift B.",A5960,CURRENT_DRAW,FAIL
LOG01459,"Checked thermal reading after burn-in on board C7161, 70.6C, reject, retest after rework.",C7161,THERMAL,FAIL
LOG01460,"Checked eye height CH3 on board D3981, 3.11Vpp, checks out, per ECO-114.",D3981,SIGNAL_INTEGRITY,PASS
LOG01461,A7623 5V rail: 4.40 V.,A7623,POWER_RAIL_5V,FAIL
LOG01462,"Checked VDD_3V3 rail on board C4192, 3.26V, after reflow.",C4192,POWER_RAIL_3V3,PASS
LOG01463,"d-0539 - case temp 6.4c (out of spec), line 2.",D0539,THERMAL,FAIL
LOG01464,Unit board B5521: VDD_5V rail reading 5.16V (looks good).,B5521,POWER_RAIL_5V,FAIL
LOG01465,"Checked VDD_12V rail on C 9311, 10.81V, doesn't look right, second attempt.",C9311,POWER_RAIL_12V,FAIL
LOG01466,unit C3552 3.3v power check: 3.18 V (good reading).,C3552,POWER_RAIL_3V3,FAIL
LOG01467,"unit D1200 cont check J7: 7.44 Ohm, doesn't look right.",D1200,CONTINUITY,FAIL
LOG01468,"board C4520 - eye height CH2 3.53Vpp, nominal, retest after rework.",C4520,SIGNAL_INTEGRITY,FAIL
LOG01469,"unit A4151 - 3.3v power check 2.97V, second attempt.",A4151,POWER_RAIL_3V3,FAIL
LOG01470,"B-5206 signal amplitude CH4: 3.02 Vpp, OK.",B5206,SIGNAL_INTEGRITY,PASS
LOG01471,"B6363 - +12V supply 13.16V, reject, after reflow.",B6363,POWER_RAIL_12V,FAIL
LOG01472,unit b7764 scope reading ch3: 3.60 vpp (passes).,B7764,SIGNAL_INTEGRITY,FAIL
LOG01473,"Checked case temp on A 4935, 42.6C — nominal, line 2.",A4935,THERMAL,PASS
LOG01474,A2758 J4 continuity measured 2.08Ohm (OK).,A2758,CONTINUITY,PASS
LOG01475,"Checked current draw at idle on B-2526, 58.95mA (within spec), line 2.",B2526,CURRENT_DRAW,PASS
LOG01476,Unit C 6787: eye height CH2 reading 3.15Vpp — checks out.,C6787,SIGNAL_INTEGRITY,PASS
LOG01477,unit A6604 resistance check J12: 5.00 Ohm — checks out.,A6604,CONTINUITY,PASS
LOG01478,board D7148 resistance check J7: 5.46 Ohm (doesn't look right).,D7148,CONTINUITY,PASS
LOG01479,C 6533 board temp after 10min soak: 32.2 C.,C6533,THERMAL,FAIL
LOG01480,B3231 3.3V rail: 3.33 V.,B3231,POWER_RAIL_3V3,PASS
LOG01481,"board D8494 - signal amplitude CH4 2.95Vpp — passes, line 2.",D8494,SIGNAL_INTEGRITY,FAIL
LOG01482,"unit c0872 - vdd_12v rail 12.56v (within spec), shift b.",C0872,POWER_RAIL_12V,PASS
LOG01483,"Checked idle current draw on A 0902, 44.05mA, out of spec, retest after rework.",A0902,CURRENT_DRAW,FAIL
LOG01484,board c8951 5v power check measured 4.96v.,C8951,POWER_RAIL_5V,PASS
LOG01485,"unit C4462 5V rail: 5.25 V, within spec.",C4462,POWER_RAIL_5V,FAIL
LOG01486,c4243 12v power check measured 12.06v — checks out.,C4243,POWER_RAIL_12V,PASS
LOG01487,board C0357 standby current measured 84.93mA — passes.,C0357,CURRENT_DRAW,FAIL
LOG01488,Unit A8293: 12v power check reading 12.60V — OK.,A8293,POWER_RAIL_12V,PASS
LOG01489,"board D5227 - idle current draw 95.46mA (OK), customer return unit.",D5227,CURRENT_DRAW,PASS
LOG01490,"unit C7236 12V rail: 10.73 V, bad reading.",C7236,POWER_RAIL_12V,FAIL
LOG01491,Unit A-5408: cont check RESET reading 0.00Ohm.,A5408,CONTINUITY,FAIL
LOG01492,Unit C3637: resistance check J12 reading 2.20Ohm — nominal.,C3637,CONTINUITY,PASS
LOG01493,"checked standby current on unit c2929, 92.52ma, retest after rework.",C2929,CURRENT_DRAW,PASS
LOG01494,"Unit C-4260: resistance check J4 reading 7.26Ohm, flagged for rework.",C4260,CONTINUITY,FAIL
LOG01495,"board A0724 - J4 continuity 4.50Ohm, second attempt.",A0724,CONTINUITY,PASS
LOG01496,B 9265 eye height CH4: 3.15 Vpp (passes).,B9265,SIGNAL_INTEGRITY,PASS
LOG01497,unit unit b2609: vdd_5v rail reading 5.49v (reject).,B2609,POWER_RAIL_5V,FAIL
LOG01498,"Checked VDD_5V rail on unit A8832, 5.03V, shift B.",A8832,POWER_RAIL_5V,PASS
LOG01499,"board b7537 - 5v power check 5.16v, unit was reworked yesterday.",B7537,POWER_RAIL_5V,FAIL
LOG01500,"Checked 3.3V rail on A4626, 3.66V, retest after rework.",A4626,POWER_RAIL_3V3,FAIL
LOG01501,unit b0825: +12v supply reading 12.21v.,B0825,POWER_RAIL_12V,FAIL
LOG01502,"C-0111 12V rail: 12.07 V, all good.",C0111,POWER_RAIL_12V,PASS
LOG01503,A-1960 - CH2 signal check 2.56Vpp — out of spec.,A1960,SIGNAL_INTEGRITY,PASS
LOG01504,"Checked +5V supply on A 7044, 4.27V (no good), line 2.",A7044,POWER_RAIL_5V,FAIL
LOG01505,A6057 cont check RESET measured 1.00Ohm — nominal.,A6057,CONTINUITY,FAIL
LOG01506,"C7824 - VDD_3V3 rail 3.77V, flagged for rework, customer return unit.",C7824,POWER_RAIL_3V3,FAIL
LOG01507,"Checked resistance check J4 on unit C8702, 3.07Ohm, customer return unit.",C8702,CONTINUITY,PASS
LOG01508,"Unit board B0208: VDD_12V rail reading 12.57V, nominal.",B0208,POWER_RAIL_12V,FAIL
LOG01509,C-3766 case temp measured 31.6C — looks good.,C3766,THERMAL,FAIL
LOG01510,Unit B 1403: 12v power check reading 12.37V.,B1403,POWER_RAIL_12V,FAIL
LOG01511,D 6487 12v power check: 11.95 V.,D6487,POWER_RAIL_12V,PASS
LOG01512,"Checked VDD_12V rail on unit C0930, 12.21V, retest after rework.",C0930,POWER_RAIL_12V,PASS
LOG01513,B-7710 12V rail: 10.98 V.,B7710,POWER_RAIL_12V,PASS
LOG01514,"C-2974 - 3v3 supply 3.14V, shift B.",C2974,POWER_RAIL_3V3,PASS
LOG01515,"Checked 5V rail on C-3884, 5.12V, retest after rework.",C3884,POWER_RAIL_5V,FAIL
LOG01516,D 2286 EN_LINE continuity: 1.51 Ohm.,D2286,CONTINUITY,FAIL
LOG01517,B-6499 standby current measured 113.24mA.,B6499,CURRENT_DRAW,PASS
LOG01518,"C 7545 - VDD_12V rail 11.93V (good reading), line 2.",C7545,POWER_RAIL_12V,PASS
LOG01519,"Checked standby current on D-6546, 100.51mA, good reading, line 2.",D6546,CURRENT_DRAW,PASS
LOG01520,unit c-5180: vdd_12v rail reading 13.01v — reject.,C5180,POWER_RAIL_12V,FAIL
LOG01521,D-5887 5v power check measured 5.42V.,D5887,POWER_RAIL_5V,FAIL
LOG01522,"Checked board temp after 10min soak on B 0985, 29.7C — all good.",B0985,THERMAL,PASS
LOG01523,"Checked VDD_5V rail on board B4180, 5.33V, unit was reworked yesterday.",B4180,POWER_RAIL_5V,PASS
LOG01524,"Checked thermal soak reading on A 6232, 37.2C.",A6232,THERMAL,PASS
LOG01525,"Checked VDD_3V3 rail on board A6815, 3.41V, passes, customer return unit.",A6815,POWER_RAIL_3V3,PASS
LOG01526,D-9081 - 5V rail 5.12V.,D9081,POWER_RAIL_5V,FAIL
LOG01527,"C 2251 - thermal reading after burn-in 30.1C, unit was reworked yesterday.",C2251,THERMAL,FAIL
LOG01528,"unit D5508 - 5V rail 4.78V — good reading, second attempt.",D5508,POWER_RAIL_5V,PASS
LOG01529,c9572 3.3v rail: 3.38 v.,C9572,POWER_RAIL_3V3,FAIL
LOG01530,"Checked idle current draw on C4313, 164.24mA, line 2.",C4313,CURRENT_DRAW,FAIL
LOG01531,d 3075 - resistance check en_line 4.74ohm.,D3075,CONTINUITY,FAIL
LOG01532,C-3473 VDD_5V rail: 5.03 V — good reading.,C3473,POWER_RAIL_5V,PASS
LOG01533,d0413 scope reading ch3 measured 3.39vpp (ok).,D0413,SIGNAL_INTEGRITY,PASS
LOG01534,B 5991 CLK continuity: 3.32 Ohm.,B5991,CONTINUITY,PASS
LOG01535,"Checked thermal reading after burn-in on B-3714, 33.3C, per ECO-114.",B3714,THERMAL,PASS
LOG01536,C-3313 signal amplitude CH4 measured 3.38Vpp.,C3313,SIGNAL_INTEGRITY,PASS
LOG01537,"A3148 - 12V rail 13.22V, out of spec, unit was reworked yesterday.",A3148,POWER_RAIL_12V,FAIL
LOG01538,Unit B 4516: 3v3 supply reading 3.27V.,B4516,POWER_RAIL_3V3,PASS
LOG01539,"Checked VDD_5V rail on D-4272, 4.96V (within spec), unit was reworked yesterday.",D4272,POWER_RAIL_5V,PASS
LOG01540,Unit board A0204: J7 continuity reading 3.36Ohm (passes).,A0204,CONTINUITY,FAIL
LOG01541,Unit C-4871: +12V supply reading 12.28V (all good).,C4871,POWER_RAIL_12V,FAIL
LOG01542,"unit C1626 - 5V rail 4.93V, retest after rework.",C1626,POWER_RAIL_5V,PASS
LOG01543,Unit C-9964: 3v3 supply reading 3.62V.,C9964,POWER_RAIL_3V3,FAIL
LOG01544,Unit board A8004: +5V supply reading 5.09V.,A8004,POWER_RAIL_5V,FAIL
LOG01545,a-2775 resistance check en_line measured 3.39ohm.,A2775,CONTINUITY,FAIL
LOG01546,"Checked +12V supply on board D9229, 11.70V, second attempt.",D9229,POWER_RAIL_12V,FAIL
LOG01547,"unit a4572: standby current reading 60.45ma, ok.",A4572,CURRENT_DRAW,PASS
LOG01548,"Checked scope reading CH2 on B-8804, 2.42Vpp, retest after rework.",B8804,SIGNAL_INTEGRITY,FAIL
LOG01549,"Checked 3v3 supply on A-3842, 3.32V, retest after rework.",A3842,POWER_RAIL_3V3,PASS
LOG01550,"B-7466 - CH1 signal check 3.22Vpp, after reflow.",B7466,SIGNAL_INTEGRITY,PASS
LOG01551,"unit A1270 - idle current draw 29.05mA, second attempt.",A1270,CURRENT_DRAW,PASS
LOG01552,"Checked eye height CH2 on board C7123, 2.99Vpp (all good), after reflow.",C7123,SIGNAL_INTEGRITY,PASS
LOG01553,Unit C 4677: 12V rail reading 13.11V — no good.,C4677,POWER_RAIL_12V,FAIL
LOG01554,"C-4727 resistance check J4 measured 0.78Ohm, all good.",C4727,CONTINUITY,FAIL
LOG01555,unit b-1636: resistance check j7 reading 1.94ohm.,B1636,CONTINUITY,PASS
LOG01556,"A-5989 - +5V supply 4.37V (failed), shift B.",A5989,POWER_RAIL_5V,FAIL
LOG01557,unit C7350 idle current draw measured 64.49mA.,C7350,CURRENT_DRAW,FAIL
LOG01558,board C9538 3.3V rail measured 3.24V (within spec).,C9538,POWER_RAIL_3V3,PASS
LOG01559,Unit A-8399: quiescent current reading 86.55mA.,A8399,CURRENT_DRAW,PASS
LOG01560,D 3062 case temp measured 72.6C (fails).,D3062,THERMAL,FAIL
LOG01561,"board A8250 - current draw at idle 195.67mA, per ECO-114.",A8250,CURRENT_DRAW,FAIL
LOG01562,"Checked eye height CH2 on D 7894, 2.80Vpp, retest after rework.",D7894,SIGNAL_INTEGRITY,FAIL
LOG01563,"Unit D-5832: +12V supply reading 11.78V, checks out.",D5832,POWER_RAIL_12V,PASS
LOG01564,Unit A0601: scope reading CH1 reading 3.45Vpp (checks out).,A0601,SIGNAL_INTEGRITY,FAIL
LOG01565,board a4842 signal amplitude ch3: 3.22 vpp.,A4842,SIGNAL_INTEGRITY,PASS
LOG01566,"Unit C0850: scope reading CH4 reading 2.83Vpp, looks good.",C0850,SIGNAL_INTEGRITY,FAIL
LOG01567,Unit board D5455: 3.3V rail reading 3.33V.,D5455,POWER_RAIL_3V3,PASS
LOG01568,"Checked +12V supply on B 2216, 10.85V, shift B.",B2216,POWER_RAIL_12V,FAIL
LOG01569,Unit D9718: VDD_12V rail reading 12.30V.,D9718,POWER_RAIL_12V,FAIL
LOG01570,"A 5998 signal amplitude CH4: 3.27 Vpp, good reading.",A5998,SIGNAL_INTEGRITY,PASS
LOG01571,Unit A-4838: CH1 signal check reading 3.12Vpp — within spec.,A4838,SIGNAL_INTEGRITY,PASS
LOG01572,"Checked signal amplitude CH3 on unit B3268, 3.68Vpp, line 2.",B3268,SIGNAL_INTEGRITY,PASS
LOG01573,"board D3800 - scope reading CH1 2.68Vpp, failed.",D3800,SIGNAL_INTEGRITY,PASS
LOG01574,"board D7390 - cont check CLK 6.20Ohm — out of spec, per ECO-114.",D7390,CONTINUITY,FAIL
LOG01575,"board C3711 - VDD_5V rail 5.16V, passes, unit was reworked yesterday.",C3711,POWER_RAIL_5V,PASS
LOG01576,"Unit board C8665: cont check CLK reading 5.32Ohm, no good.",C8665,CONTINUITY,PASS
LOG01577,"Unit unit B2678: thermal reading after burn-in reading 2.6C, no good.",B2678,THERMAL,FAIL
LOG01578,Unit D-3138: CH4 signal check reading 2.75Vpp.,D3138,SIGNAL_INTEGRITY,PASS
LOG01579,Unit B6803: standby current reading 124.26mA.,B6803,CURRENT_DRAW,FAIL
LOG01580,A9368 continuity on J7: 6.50 Ohm (failed).,A9368,CONTINUITY,PASS
LOG01581,Unit A 5425: cont check J7 reading 4.16Ohm.,A5425,CONTINUITY,FAIL
LOG01582,"unit A6595 - +5V supply 5.64V (failed), unit was reworked yesterday.",A6595,POWER_RAIL_5V,FAIL
LOG01583,C 4349 eye height CH1: 2.30 Vpp.,C4349,SIGNAL_INTEGRITY,FAIL
LOG01584,C 5431 eye height CH2 measured 3.50Vpp (good reading).,C5431,SIGNAL_INTEGRITY,FAIL
LOG01585,B-7143 5v power check measured 4.65V — failed.,B7143,POWER_RAIL_5V,FAIL
LOG01586,"Checked signal amplitude CH4 on A-4607, 3.23Vpp, shift B.",A4607,SIGNAL_INTEGRITY,PASS
LOG01587,d7485 vdd_5v rail measured 5.02v.,D7485,POWER_RAIL_5V,PASS
LOG01588,board C7924 current draw at idle measured 96.16mA.,C7924,CURRENT_DRAW,PASS
LOG01589,Unit unit A3444: case temp reading 37.4C.,A3444,THERMAL,PASS
LOG01590,board D9950 signal amplitude CH3: 2.89 Vpp.,D9950,SIGNAL_INTEGRITY,FAIL
LOG01591,Unit unit D5582: signal amplitude CH1 reading 3.34Vpp (within spec).,D5582,SIGNAL_INTEGRITY,FAIL
LOG01592,"unit A0725 +12V supply: 11.67 V, passes.",A0725,POWER_RAIL_12V,PASS
LOG01593,"A 8474 - 12v power check 11.67V, after reflow.",A8474,POWER_RAIL_12V,PASS
LOG01594,A 0042 J7 continuity measured 7.76Ohm (doesn't look right).,A0042,CONTINUITY,FAIL
LOG01595,"Checked idle current draw on C-4911, 122.38mA, checks out, unit was reworked yesterday.",C4911,CURRENT_DRAW,FAIL
LOG01596,"board d6097 - 5v power check 4.28v, line 2.",D6097,POWER_RAIL_5V,FAIL
LOG01597,unit b0534: +12v supply reading 12.04v.,B0534,POWER_RAIL_12V,PASS
LOG01598,C2238 5v power check: 5.07 V.,C2238,POWER_RAIL_5V,PASS
LOG01599,"Checked 12v power check on unit B7080, 11.85V (looks good).",B7080,POWER_RAIL_12V,PASS
LOG01600,"B0648 3.3V rail: 2.77 V, no good.",B0648,POWER_RAIL_3V3,FAIL
LOG01601,"checked 12v rail on a 8598, 12.20v, ok, second attempt.",A8598,POWER_RAIL_12V,FAIL
LOG01602,"Checked resistance check J12 on D 2617, 1.56Ohm, passes, after reflow.",D2617,CONTINUITY,PASS
LOG01603,"D 9967 - +3.3V rail 3.34V, per ECO-114.",D9967,POWER_RAIL_3V3,PASS
LOG01604,"Checked scope reading CH1 on unit C1116, 2.96Vpp, unit was reworked yesterday.",C1116,SIGNAL_INTEGRITY,FAIL
LOG01605,"Checked J4 continuity on A 0859, 0.00Ohm, customer return unit.",A0859,CONTINUITY,FAIL
LOG01606,"c 0037 - eye height ch1 2.87vpp, customer return unit.",C0037,SIGNAL_INTEGRITY,FAIL
LOG01607,Unit C6739: CH1 signal check reading 3.06Vpp — looks good.,C6739,SIGNAL_INTEGRITY,FAIL
LOG01608,"b5265 - resistance check j4 1.71ohm — ok, retest after rework.",B5265,CONTINUITY,PASS
LOG01609,c-3595 3.3v rail measured 2.78v.,C3595,POWER_RAIL_3V3,FAIL
LOG01610,"Checked case temp on unit A1580, 51.9C, checks out.",A1580,THERMAL,FAIL
LOG01611,"checked case temp on d 9903, 42.6c (checks out), per eco-114.",D9903,THERMAL,PASS
LOG01612,"unit B3164 - standby current 83.08mA, shift B.",B3164,CURRENT_DRAW,FAIL
LOG01613,"board b4455 - ch4 signal check 3.19vpp, line 2.",B4455,SIGNAL_INTEGRITY,PASS
LOG01614,"Checked thermal reading after burn-in on board A0989, 39.1C — passes, customer return unit.",A0989,THERMAL,PASS
LOG01615,"checked idle current draw on b 9189, 209.29ma, after reflow.",B9189,CURRENT_DRAW,FAIL
LOG01616,board A2415 VDD_3V3 rail: 3.32 V.,A2415,POWER_RAIL_3V3,PASS
LOG01617,A0666 5V rail: 5.18 V.,A0666,POWER_RAIL_5V,PASS
LOG01618,board B5449 3v3 supply: 3.41 V (good reading).,B5449,POWER_RAIL_3V3,PASS
LOG01619,B4889 VDD_12V rail measured 12.13V.,B4889,POWER_RAIL_12V,PASS
LOG01620,"D1225 - signal amplitude CH1 3.16Vpp, retest after rework.",D1225,SIGNAL_INTEGRITY,PASS
LOG01621,b 1282 +12v supply measured 11.52v.,B1282,POWER_RAIL_12V,FAIL
LOG01622,"board D9933 - CH2 signal check 3.60Vpp, unit was reworked yesterday.",D9933,SIGNAL_INTEGRITY,PASS
LOG01623,B-8810 J12 continuity: 2.55 Ohm.,B8810,CONTINUITY,PASS
LOG01624,"board D3744 - quiescent current 27.51mA, retest after rework.",D3744,CURRENT_DRAW,PASS
LOG01625,d3160 +12v supply measured 11.18v.,D3160,POWER_RAIL_12V,PASS
LOG01626,a-6197 vdd_5v rail measured 4.82v — looks good.,A6197,POWER_RAIL_5V,PASS
LOG01627,c-0818 case temp measured 40.4c — all good.,C0818,THERMAL,PASS
LOG01628,board A3748 VDD_5V rail measured 4.89V (good reading).,A3748,POWER_RAIL_5V,FAIL
LOG01629,B 5556 +5V supply measured 5.12V — passes.,B5556,POWER_RAIL_5V,PASS
LOG01630,"Checked cont check J12 on unit A7953, 2.70Ohm, customer return unit.",A7953,CONTINUITY,PASS
LOG01631,A6502 3v3 supply: 2.90 V (fails).,A6502,POWER_RAIL_3V3,FAIL
LOG01632,Unit board D9046: 5V rail reading 5.10V — within spec.,D9046,POWER_RAIL_5V,PASS
LOG01633,unit D2483 +3.3V rail: 3.09 V.,D2483,POWER_RAIL_3V3,FAIL
LOG01634,B-4182 +5V supply measured 4.75V.,B4182,POWER_RAIL_5V,FAIL
LOG01635,"Unit D 3544: +12V supply reading 10.94V, out of spec.",D3544,POWER_RAIL_12V,FAIL
LOG01636,"Checked 3v3 supply on C-9898, 2.81V — fails, customer return unit.",C9898,POWER_RAIL_3V3,FAIL
LOG01637,A 4364 resistance check J4 measured 2.01Ohm — passes.,A4364,CONTINUITY,PASS
LOG01638,A0499 case temp measured 39.9C.,A0499,THERMAL,PASS
LOG01639,unit A3198 RESET continuity: 3.50 Ohm — within spec.,A3198,CONTINUITY,PASS
LOG01640,"B 2029 - VDD_5V rail 4.88V (looks good), unit was reworked yesterday.",B2029,POWER_RAIL_5V,FAIL
LOG01641,"checked case temp on unit b2020, 9.7c, flagged for rework, per eco-114.",B2020,THERMAL,FAIL
LOG01642,board A1657 cont check RESET measured 6.90Ohm.,A1657,CONTINUITY,FAIL
LOG01643,Unit board B8007: thermal soak reading reading 40.9C — good reading.,B8007,THERMAL,PASS
LOG01644,"Unit A2901: CH2 signal check reading 3.45Vpp, passes.",A2901,SIGNAL_INTEGRITY,FAIL
LOG01645,"Checked +3.3V rail on A-4665, 3.20V, all good, line 2.",A4665,POWER_RAIL_3V3,PASS
LOG01646,"board C2616 - thermal soak reading 23.3C — looks good, retest after rework.",C2616,THERMAL,FAIL
